,portfolio,rates,fx,equity,rpnl::TU1 Comdty,rpnl::TY1 Comdty,rpnl::KE1 Comdty,rpnl::KAA1 Comdty,pos::TU1 Comdty,pos::TY1 Comdty,pos::KE1 Comdty,pos::KAA1 Comdty
2016-08-04,0.0020789791501484413,0.0009769053268933337,0.0011020738232551074,0.9611228516642951,0.0008412668238493591,-0.000334579782279154,0.0008580011917996514,-0.000387782906476523,2.1785701774604345,-0.11149808092412192,2.2394300804350267,-0.4695677533867728
2016-08-05,-0.0050563971577841215,-0.0023646018464489656,-0.0026917953113351563,0.9562630328088584,-0.002793873098341857,0.0005924001232756155,0.000711788727069804,-0.0008749175984525278,2.16796303498074,-0.09287339793351972,2.251247972448438,-0.4871684678798869
2016-08-08,-0.0024981497478128198,-7.071557045677324e-05,-0.0024274341773560465,0.9538741445546042,-0.00013775741827658843,1.9428667434217104e-05,-0.0016477113634323151,0.0016953245438179132,2.1646857057448416,-0.0853584157419602,2.2569335541280062,-0.49242462247573027
2016-08-09,0.0027322674515292424,0.0005998427716010505,0.002132424679928192,0.9564803838326261,0.000563394855428467,-0.00023431397186246064,0.0007895178689012163,-0.0005187559808661723,2.161466275972026,-0.09009900509792446,2.261278091183003,-0.4866784657329514
2016-08-10,0.00182199479014936,0.0013812674104474686,0.00044072737970189126,0.9582230861088493,0.000984853367634785,-0.00021757139263667638,0.0017973073297945772,-0.0011833218943452172,2.1607281435683166,-0.09790137720254209,2.267585682120254,-0.47340226700267146
2016-08-11,-0.003416113323083,-0.0024327680658740697,-0.00098334525720893,0.9549496874579072,-0.002112115290066075,0.00030895425101776827,-0.000935085265857652,0.0003054782390318885,2.157337259197812,-0.11015377110987402,2.2827935593982818,-0.4494093857850478
2016-08-12,0.005379665238143237,0.001184398656798251,0.004195266581344987,0.9600869970957002,0.0012796505406292534,-0.0003099523805494518,0.00028869953921027784,-7.39990424918285e-05,2.1510207813213658,-0.1250890973065716,2.2988985503093917,-0.42474675103730286
2016-08-15,-1.4153293443792036e-05,-0.00037206961766448764,0.00035791632422069555,0.9600734087026987,-0.0007084451443454904,0.0003381806272954665,-7.631230160313863e-07,-1.0419775984324143e-06,2.146615396430885,-0.1351205374467361,2.3141610106300194,-0.4039071990686546
2016-08-16,0.0001376730403265406,-0.0004709674314273692,0.0006086404717539097,0.9602055849278116,-0.0007072662207160749,0.00014029106543007232,0.0002929427946666252,-0.00019693507080799182,2.139348676537344,-0.14606493794587744,2.3247861051017744,-0.38964359489430445
2016-08-17,0.004117928706844373,0.0006343745978245125,0.00348355410901986,0.9641596430704582,0.0007086852971470098,-0.00022938846018563503,-0.001106030587180621,0.0012611083480437587,2.135730853160312,-0.1621223498584387,2.331408548351276,-0.3706128998138152
2016-08-18,0.0002521972245909796,0.0006470856033012143,-0.00039488837871023464,0.9644028014565033,0.0008497706310278097,-0.00013479710775569028,0.00044309903720906517,-0.0005109869571799702,2.1309089792416986,-0.17385950188815524,2.3376902359922074,-0.3574410033921522
2016-08-19,0.0011573221486927314,-0.0008875844831657865,0.002044906631858518,0.9655189261788901,-0.001554692101597237,0.0004526301483266043,-7.439648862245104e-05,0.00028887395872729724,2.122968506205569,-0.18804581518801602,2.3436158060833003,-0.3452896485136646
2016-08-22,0.00011058759298286275,-9.523636217722084e-05,0.00020582395516008365,0.9656257005929155,0.00028099812938818346,-0.0004136970850947641,-0.0002971779505255817,0.00033464054405494154,2.113333091530616,-0.2126481432784704,2.344554910425522,-0.32939967513971047
2016-08-23,-0.001994891922319932,-0.00013573502774626175,-0.00185915689457367,0.9636993816828182,-0.0001477376968885368,4.438085087473407e-05,0.00028807416031713455,-0.00032045234204959355,2.300576062587328,-0.21383219739975234,2.1619142681431875,-0.3236261278595747
2016-08-24,-0.0012925932743707972,-0.0007796465673615446,-0.0005129467070092525,0.9624537103435397,-0.0007643059936048962,0.00020086106367340925,-0.00021612227308764683,-7.936434241073431e-08,2.519037760285307,-0.20872121721331224,1.9501611060313586,-0.32203884101136
2016-08-25,-0.0024013654931644333,-0.001384773822640079,-0.0010165916705243542,0.9601425072147527,-0.0011448108742481043,0.00015356251663588958,-0.0001322396954538062,-0.0002612857695740582,2.6886336542981586,-0.20331371342396024,1.778062687187982,-0.3299570844985025
2016-08-26,-0.005971228771613979,-0.0021010307274476475,-0.0038701980441663312,0.9544092766508224,-0.002348121813677906,0.0007051423314300559,-0.00045677102667907423,-1.2802185207228673e-06,2.793167243637275,-0.19010344369841872,1.661141569064143,-0.3555614549129598
2016-08-29,0.001972949766049489,7.660165468447138e-05,0.0018963481113650174,0.956292278209906,0.0017193062213303367,-0.0008231227236340919,-0.0017402814529905463,0.0009206996099787729,2.8427135645774677,-0.1890513977176408,1.5946328958509137,-0.37358111070148914
2016-08-30,-0.002990969297300325,3.178971104392399e-05,-0.0030227590083442483,0.9534320373665348,0.00036827316949821756,7.93429308340591e-05,-0.0009601095166401765,0.0005442831273518239,2.8552545398569578,-0.1904285639441807,1.571262066709935,-0.3830380043732417
2016-08-31,-0.0034810836623796887,-0.0007994052517016655,-0.002681678410678023,0.9501130606780688,-0.0003763000036469344,0.00016105297413648986,-0.0011427029454391744,0.0005585447232479536,2.8327821990534505,-0.19263464416558063,1.5901710474928248,-0.3843986490127374
2016-09-01,0.005068236634211829,0.0015096907550729924,0.0035585458791388383,0.9549284584988406,0.0011005515102006647,-0.00014175935906775408,-0.0007571965953552975,0.0013080951992953792,2.8074494538181485,-0.19731417372676682,1.6261192169104066,-0.3691063871439455
2016-09-02,-0.003538758180137965,0.0006475335119124467,-0.004186291692050412,0.9515491976048813,-0.00019359757504831606,0.00041761571528847567,0.0005142185379865875,-9.070316631430041e-05,2.799256292879066,-0.199681575390787,1.6475879094364023,-0.3534656073887272
2016-09-05,-0.004324623916911165,0.0004507713666802387,-0.004775395283591403,0.9474341051868017,-5.431925895818868e-07,-7.30755490196619e-08,0.0009398610995579955,-0.0004884734647391553,2.810120144670704,-0.20114308637118022,1.6454956129602119,-0.3432342638836526
2016-09-06,0.005730899591517313,0.0020484720621814826,0.0036824275293358315,0.9528637549132063,0.002655229643478843,-0.0008483541701288873,0.00010293107161709844,0.00013866551721442838,2.8433026654047633,-0.2087023444989481,1.6200723298197295,-0.32791714638675623
2016-09-07,-0.006087428771705138,-5.67194329499348e-05,-0.006030709338755203,0.9470632646760327,-0.0002772049986858644,6.533764622617324e-05,0.00143408252356916,-0.0012789346040594036,2.8909084624893717,-0.21458107865905507,1.5758981319464325,-0.31860791558787693
2016-09-08,-0.002757868516944278,-0.001661180528052014,-0.0010966879888922644,0.9444513887148283,-0.0017023808697212532,0.0007922043083417238,-0.0007503598583952362,-6.441082772484591e-07,2.9360715890800018,-0.20939084900401206,1.5230439515215477,-0.3314900811328461
2016-09-09,0.005375880036652116,-0.0002040650529045009,0.005579945089556617,0.9495286460810087,-0.0005903619782012902,0.0009822267444455066,-0.0018337120030600508,0.0012377821839113334,2.9912292077174305,-0.19503086972866096,1.453623062661375,-0.36011403626913635
2016-09-12,0.01013254499326694,0.0008704554945262831,0.009262089498740658,0.9591497878098204,0.0005871377975681081,-0.0001440803299209149,-0.001155711131429009,0.001583109158308099,3.029043848048755,-0.18801396453869487,1.395091339889059,-0.3878485883912156
2016-09-13,0.00037133778562626176,-0.0005695914464404468,0.0009409292320667084,0.9595059563681096,-0.0013998688782127244,0.0007406016831151378,-3.138854517917622e-06,9.281460317505744e-05,3.07058031432545,-0.1725410389560024,1.3323142495307065,-0.42456258963586896
2016-09-14,0.0029063629999143106,0.001710439185753225,0.0011959238141610855,0.9622946289778952,0.002028811046994442,-0.00031293591762199924,-2.5708460004425506e-06,-2.8650976187750368e-06,3.0750968094214826,-0.16213987270292854,1.2808973295218555,-0.4818645420113697
2016-09-15,0.0009428535177937753,0.0015513845913018678,-0.0006085310735080925,0.9632019318539811,0.0016284538123136404,-6.956948561290713e-05,-2.559957213185493e-06,-4.939778185679958e-06,3.0426724763408215,-0.14696807519080324,1.2296981852581457,-0.5806601057249688
2016-09-16,-0.006720922047277757,-0.001805680831596979,-0.004915241215680779,0.956728326754203,-0.0018161467524663816,1.6760985258906855e-05,-2.6030442373372264e-06,-3.6920201521670584e-06,3.0291514010139826,-0.13870986332129312,1.1776373005114011,-0.65450050876831
2016-09-19,0.0011120699867260457,0.0008061169174627021,0.0003059530692633436,0.957792275611837,-0.0008135438473616193,0.0001637669415182384,7.327785151043604e-05,0.001382615971795647,3.0236096485914254,-0.13948454884709421,1.1504683950377577,-0.6864366660289918
2016-09-20,-0.0015426734315609344,-0.0006758966267895072,-0.0008667768047714273,0.9563147149152964,0.00020370298477528318,-0.0001938756622717828,0.0007654665360428774,-0.001451190485335885,3.0259943937469833,-0.14409768744093068,1.1483909242200185,-0.6815164010424047
2016-09-21,0.0009355483168356944,0.0009334555080677573,2.0928087679374747e-06,0.9572093935372006,-8.844575908337409e-06,-0.00033812983612624767,0.00017721094157968121,0.0011032189785226611,3.103392508210877,-0.16740389176552842,1.0740443543160947,-0.6551587704988115
2016-09-22,-0.006682306715204206,-0.00283802591677479,-0.0038442807984294166,0.9508130267789104,0.000201869426546738,-0.0003353079290483886,0.0010099731867488115,-0.003714560601021951,3.2498340876584044,-0.16734314360329444,0.9424654658587277,-0.6403569223389296
2016-09-23,-0.004054386943399597,-0.00011369557679491091,-0.003940691366604686,0.9469580628575238,0.0008670634606788305,-3.096882451314159e-07,-0.00030336184291321263,-0.0006770875063153974,3.3287739454354157,-0.14087325296203954,0.8416020173450638,-0.6334576161091033
2016-09-26,0.0013919944839371704,-5.615668000545637e-05,0.0014481511639426268,0.9482762232575412,0.0011176473667417763,-0.0002959931738064224,-2.424035532316643e-06,-0.0008753868374084936,3.330286702993119,-0.10853004649799274,0.7931213066987309,-0.6359748328456489
2016-09-27,-0.001408622135136011,-0.0002598455678376148,-0.0011487765672983962,0.9469404603792375,-0.0004668560819527472,-0.00018158425037827154,-0.00012804384239113392,0.0005166386068845379,3.3129961870292615,-0.09259225711393133,0.846763378215984,-0.6419784884810372
2016-09-28,-0.002008648136183873,-0.001945236165517352,-6.341197066652133e-05,0.9450383901884197,-0.0007536933709189983,8.629184826270929e-05,0.0001835003481257503,-0.0014613349909868131,3.2661635264052893,-0.07975379838447647,0.9233914270817145,-0.6461554964541798
2016-09-29,-0.0009177325810231073,0.00047122268567136136,-0.0013889552666944685,0.9441710976674261,0.0011631940969078997,-5.8455400346087e-05,0.0005239350910106348,-0.0011574511019010862,3.228397313009172,-0.06985579386083123,0.9521261634439888,-0.681992127971928
2016-09-30,-0.0006703272697166368,-0.0015306963678462955,0.000860369098129659,0.9435381940333813,-0.0014713168976107625,0.00014461413023024845,0.0009606025149709275,-0.001164596115436709,3.1779867588026374,-0.04291699526275908,0.8931007148001662,-0.6870104004313475
2016-10-03,-0.005462586058266822,-0.0014890100328717058,-0.003973576025395116,0.9383840354492123,-0.0015534846478617824,7.114886944479604e-05,-5.960904193909239e-06,-7.133502608105247e-07,3.162791602912168,-0.023135791078521328,0.7738826309219814,-0.672743395215137
2016-10-04,-0.0015997497462230945,-0.00017865261887795806,-0.0014210971273451365,0.9368828558266427,-0.00157449493116531,8.920311394816493e-05,-0.0006638103344790587,0.001970449532818246,3.1095751084005148,-0.0026978292213886046,0.6568985592572941,-0.6602697479068047
2016-10-05,0.004741514815480133,0.0016472056173481137,0.003094309198132019,0.941325099767914,-0.000523695255562853,1.6678180824708475e-06,-0.0007909589104825374,0.0029601919653110334,3.0691190273907476,0.015256713143038173,0.5694416415490704,-0.6476583612809883
2016-10-06,-0.003941271118828499,0.0003288898850584245,-0.004270161003886924,0.9376150823387704,-0.0009203702090266356,-3.334233591025341e-05,-9.34278725736989e-05,0.0013760303025690125,3.029002147907266,0.03272460986106743,0.4974189095259637,-0.6339539560437903
2016-10-07,-0.007259347029268038,0.0004418059759653211,-0.0077011530052333585,0.9308086090761977,0.0009793227879388699,3.718647954459788e-05,-4.10958680549528e-06,-0.0005705937047126514,2.987518131888066,0.046828990917608435,0.4152271734160581,-0.6266095387550793
2016-10-10,-0.0024598169299806186,0.001203296998458975,-0.0036631139284395934,0.9285189903010203,-1.9071043161327905e-06,-6.246452249898366e-07,-0.0003313436669522959,0.0015371724149523935,2.94937604556541,0.059321895417405165,0.3397134711918519,-0.6204588088885805
2016-10-11,-0.0025388860750866064,0.000583292891963154,-0.0031221789670497616,0.9261615863660916,-0.0017776098587408353,-0.00016447106376990992,-0.0002159377796356416,0.002741311594109541,2.9782013538690277,0.06169992633037299,0.3052037184805855,-0.6111972268914663
2016-10-12,0.00613598080714084,-0.0008196913722003023,0.006955672179341142,0.931844496084345,0.0003872472387541081,-2.0151664752785384e-05,0.00026696121644861345,-0.0014537481626502385,2.9952169376241806,0.05963819312011354,0.2410255606660486,-0.6041287636843622
2016-10-13,0.003451304389887067,-0.0009312148155592387,0.004382519205446306,0.9350605750843731,0.0011848946495636743,0.0001006566974135861,0.00016314841857422905,-0.002379914581110728,2.99020039176581,0.055757771878975855,0.15771345642450668,-0.5998628338820118
2016-10-14,0.0005791947637304583,0.0007544475517020689,-0.00017525278797161041,0.9356021572732327,-1.7543557623788457e-05,-0.00019057779511265222,-2.053429246561165e-05,0.0009831031969041212,2.93575898697803,0.06381232296916874,0.04595729604719902,-0.5911113342581408
2016-10-17,0.0058457908013869984,0.004812239373717676,0.0010335514276693227,0.9410714917579783,0.0009744341404973603,0.00012149781226851722,-5.90559854361957e-05,0.003775363406387994,2.94617094137638,0.06628915768521335,-0.06106567936514436,-0.569634099674704
2016-10-18,0.0024780067439429034,-0.000296070127806447,0.00277407687174935,0.9434034732610871,0.0007830168991935594,0.000111736505183228,-2.2778880267862913e-05,-0.0011680446519153715,2.9567971675946065,0.06078051818141087,-0.1683787737033923,-0.5467354703991477
2016-10-19,-0.003390170483780099,0.0005480207202970593,-0.0039381912040771586,0.9402051746517417,0.00019403922830389707,-1.9565521153897384e-05,1.6365923150830433e-05,0.00035718108999622915,2.9839450984788196,0.0567265695263066,-0.2678387090731506,-0.5240962924681705
2016-10-20,0.00116934819722128,-0.0015389460621916065,0.0027082942594128866,0.9413046018777388,-0.001222739027462151,-4.4494677076823405e-05,-1.3693329333996627e-05,-0.0002580190283186353,2.5880490579700517,0.0124178998777681,-0.5417052957530831,-0.5343527805726856
2016-10-21,0.003707105842100465,0.0014870910182433403,0.0022200148238571246,0.9447941176665559,-0.00021222647235221974,1.2824327463438935e-05,0.000593796798086757,0.0010926963650453642,2.101081790105599,-0.04291550824491934,-0.6772749421578615,-0.5561682573718717
2016-10-24,-0.002719868792524133,-0.0025610285032319096,-0.00015884028929222306,0.9422244016305542,-0.000595086392319698,7.469621836522525e-05,-0.0002178810266900447,-0.0018227573025873924,1.637467087031916,-0.094843451268706,-0.7460619353964293,-0.5745321293062097
2016-10-25,0.0005555423743417838,0.0017576438625045165,-0.0012021014881627326,0.9427478472117988,-0.0003549177491310144,-5.179974709017169e-05,0.0005186364776199934,0.0016457248811057091,1.2361736125066294,-0.14075181431896006,-0.7798102238832091,-0.5891691659076571
2016-10-26,0.0028823248621545525,0.0013314515467851308,0.0015508733153694223,0.9454651527705601,-0.0003483392237776402,0.00031113197873071017,0.0007422433440670507,0.0006264154477650101,0.8728865138897048,-0.18295602903110386,-0.7847481927784629,-0.6016640330802332
2016-10-27,0.00527944112830257,0.0009527561216052872,0.004326685006697283,0.9504566803834739,-0.00027206976209569287,0.0006616760142102278,-0.0004216750593976692,0.0009848249288884215,0.5534451140481349,-0.219738573411932,-0.7726626512863992,-0.6096612163581776
2016-10-28,0.0009294650762238129,0.004020217234536799,-0.003090752158312987,0.9513400966743538,0.0002948985728344125,-9.116746559360935e-05,0.0009723730871805994,0.0028441130401153964,0.30342138832617194,-0.25342403489854154,-0.7574648239414554,-0.6145524230432299
2016-10-31,-0.0014643837069956245,-0.0028803151001021185,0.0014159313931064945,0.9499469697369722,4.855771987510172e-05,-0.00032454348304362983,-0.0004777675974619107,-0.0021265617394716795,0.10565537987124307,-0.27931831490025566,-0.7430535899428589,-0.6157651061802737
2016-11-01,-0.004731583399759536,0.0031026946648240283,-0.007834278064583564,0.9454522164243129,9.380124372509028e-06,3.071987076585187e-05,0.0004678579424103154,0.002594736727275352,-0.04770578654844125,-0.30016973025072535,-0.7266729623997228,-0.6137597610144468
2016-11-02,-0.004091502897026398,-0.0030729404734049525,-0.0010185624236214465,0.9415838959418128,-1.7105433075962034e-05,-0.0004480642937561557,-0.0005283934458911948,-0.00207937730068164,-0.17448715509217846,-0.3170330659779443,-0.7176608957732037,-0.6119370862921852
2016-11-03,-0.003160824983222607,-0.00041440068135652046,-0.0027464243018660863,0.9386077140397199,-3.9189919649236315e-05,0.0001703464794179706,0.00011308107790489466,-0.0006586383190301494,-0.27402855938286425,-0.32563136466192477,-0.7085675519276845,-0.6081043170767606
2016-11-04,0.0018282716830058557,0.0010047741953104583,0.0008234974876953976,0.9403237439447495,-0.0001022663449917461,-0.0006879421255455101,0.00013445832481813005,0.0016605243410295844,-0.35962908300062907,-0.3280644048161152,-0.7072602770364853,-0.6069527367344655
2016-11-07,0.008315687277883569,0.0014492052008784854,0.006866482077005083,0.9481431821393627,0.00019795060262764642,0.0009787646196024534,-0.00017917533745542589,0.00045166531610381144,-0.4320921607395144,-0.33144175975297474,-0.7101971159681995,-0.605689578524194
2016-11-08,-6.594846946808065e-05,-6.0925489109099444e-05,-5.022980358981204e-06,0.948080653547664,0.00025362484157402285,0.0005668705282779156,-0.00018018612318773645,-0.0007012347357733015,-0.49578250120185813,-0.3349812778173587,-0.7182664653848062,-0.6064120638607631
2016-11-09,0.01151549618226176,0.0007532491477543726,0.010762247034507386,0.9589982726940683,0.00029257972828328996,0.0040599813443373415,-0.0008417990352369352,-0.0027575128896293235,-0.565145195707235,-0.3177313599768198,-0.7431323670535935,-0.6111349543208333
2016-11-10,0.019511828957863422,0.013337859893061773,0.00617396906480165,0.9777100829617615,0.00022974468301060642,0.001758301736462256,0.002000798062882918,0.009349015410705992,-0.630028381987941,-0.29791429664390434,-0.7956241562172646,-0.6091769563414169
2016-11-11,0.011745918043939445,0.0070542541383575115,0.004691663905581934,0.9891941854669636,-1.4375019626662157e-06,-1.2948147066539156e-06,0.0012690991869727874,0.0057878872680540445,-0.6587784212412653,-0.27201800251082603,-0.8070708316429817,-0.5846465947370754
2016-11-14,0.02590156952137435,0.014289174501875106,0.011612395019499245,1.0148158674319756,0.0009441780114605654,0.001790141603135995,0.0036084319219780816,0.007946422965300464,-0.6869349442086503,-0.2580057694885972,-0.8055688725300233,-0.5572425252058747
2016-11-15,-0.0004952714087248043,-0.004028089613635037,0.003532818204910233,1.0143132581477163,-0.00010868090360872635,-0.000642630298410507,-0.0005175119926841402,-0.002759266418931664,-0.681179967547668,-0.2431990060803458,-0.7760871102047664,-0.5237078265027408
2016-11-16,0.008058406762845426,0.006685544105766113,0.0013728626570793131,1.0224870069668177,0.0001378987955464912,5.040096762889092e-05,0.002608672529811575,0.0038885718127791556,-0.6720082344392667,-0.23324407209917622,-0.7479339485649455,-0.4971677975990402
2016-11-17,0.0023152044017125516,-0.003897120542781864,0.006212324944494416,1.024854273386041,0.00044676879099666937,0.0010856366768523733,-0.0015315171816824018,-0.003898008828948505,-0.6618599327826273,-0.22495721935585267,-0.7226005040831704,-0.4741087603644125
2016-11-18,0.010995065133136937,0.005682076435701216,0.005312988697435721,1.0361226128738943,0.00023196090735519404,0.0006794410806801231,0.0014102232529454924,0.003360451194720406,-0.6464919318291047,-0.22430550392070198,-0.6950843888695393,-0.4535789884327815
2016-11-21,-0.0004040419068302287,-0.0008857458117680052,0.00048170390493777645,1.035703975917679,4.409513524349385e-06,-0.0005124980487949966,-0.00015302760725148567,-0.0002246296692458723,-0.6298353058148485,-0.2254690955591686,-0.6687092714471962,-0.43575853991774227
2016-11-22,0.000909006924748362,0.0011726076615772086,-0.00026360073682884627,1.0366454380037775,0.00019140723143733763,-4.581346381475097e-05,0.000311394615682802,0.00071561927827182,-0.6171920211678386,-0.22981880843496863,-0.6482911936737168,-0.42045633245058434
